Chembl_ID,Smiles_ID,Drug_Name,Clinical_Phase,MOA,UniprotID
CHEMBL479014,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br,3-bromo-7-nitroindazole,Preclinical,nitric oxide synthase inhibitor,Q8WY41
CHEMBL247378,C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2,7-nitroindazole,Preclinical,nitric oxide synthase inhibitor,P29475
CHEMBL247378,C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2,7-nitroindazole,Preclinical,nitric oxide synthase inhibitor,Q8WY41
CHEMBL290106,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,bithionol,Withdrawn,autotaxin inhibitor,Q07820
CHEMBL28626,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,morin,Preclinical,cytochrome P450 inhibitor,Q07820
CHEMBL324842,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,rosmarinic-acid,Launched,GABA transaminase inhibitor,Q07820
CHEMBL4865794,,TW-37,Preclinical,BCL inhibitor,Q07820
CHEMBL4859803,,BIX-02188,Preclinical,MEK inhibitor,Q13163
CHEMBL4861550,,BIX-02189,Preclinical,MEK inhibitor,Q13163
CHEMBL4861550,,BIX-02189,Preclinical,MEK inhibitor,Q13164
CHEMBL4856461,,ERK5-IN-1,Preclinical,MAP kinase inhibitor,Q13164
CHEMBL4875524,,XMD17-109,Preclinical,MAP kinase inhibitor,Q13164
CHEMBL4857157,,XMD8-92,Preclinical,MAP kinase inhibitor,Q13164
CHEMBL1231358,CC1=CC2=C(C=C1)N=C3[C@](C2=O)(CCN3C4=CC=CC=C4)O,blebbistatin-(+/-),Preclinical,ATPase inhibitor,Q7Z406
CHEMBL1231358,CC1=CC2=C(C=C1)N=C3[C@](C2=O)(CCN3C4=CC=CC=C4)O,blebbistatin-(+/-),Preclinical,ATPase inhibitor,Q9UKX2
CHEMBL4867330,,BMS-CCR2-22,Preclinical,CC chemokine receptor antagonist,P41597
CHEMBL4866698,,INCB-3284,Phase 2,CC chemokine receptor antagonist,P41597
CHEMBL4862441,,JNJ-27141491,Preclinical,CC chemokine receptor antagonist,P41597
CHEMBL4862236,,meglitinide,Phase 2,potassium channel blocker,P41597
CHEMBL3188657,CC(C)[C@@]1(CC[C@H](C1)N[C@H]2CCOC[C@H]2OC)C(=O)N3CCC4=C(C3)C=C(C=N4)C(F)(F)F.C(CC(=O)O)C(=O)O,MK-0812,Phase 2,CC chemokine receptor antagonist,P41597
CHEMBL1095301,,propagermanium,Launched,CCR agonist|interferon receptor agonist,P41597
CHEMBL1317124,C1CN(CCC12C3=CC=CC=C3NC(=O)O2)CCC4=CC=C(C=C4)C(F)(F)F.Cl,RS-102895,Preclinical,CCR antagonist,P41597
CHEMBL4846268,,RS-504393,Preclinical,CC chemokine receptor antagonist,P41597
CHEMBL4853630,,teijin-compound-1,Preclinical,CC chemokine receptor antagonist,P41597
CHEMBL4845940,,BMS-191011,Preclinical,potassium channel activator,Q12791
CHEMBL1371,C1=CC2=C(C=C1Cl)NC(=O)O2,chlorzoxazone,Launched,bacterial 30S ribosomal subunit inhibitor,Q12791
CHEMBL428880,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,cromoglicic-acid,Launched,immunosuppressant,Q12791
CHEMBL4297276,CC1=NC2=C(C=C(C=C2)Cl)S(=O)(=O)[N-]1.C[N+](C)(C)CCO,diazoxide,Launched,potassium channel activator,Q12791
CHEMBL1511,CCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)O)C,estradiol,Launched,estrogen receptor agonist,Q12791
CHEMBL4858501,,flindokalner,Phase 3,potassium channel agonist,Q12791
CHEMBL4851218,,hydrochlorothiazide,Launched,thiazide diuretic,Q12791
CHEMBL1763,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,hydroflumethiazide,Launched,sodium/potassium/chloride transporter inhibitor,Q12791
CHEMBL4303589,C1=CC(=C(C=C1Br)C2=NNN=N2)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,NS-11021,Preclinical,calcium-activated potassium channel activator,Q12791
CHEMBL1514181,C1=CC(=C(C=C1C(F)(F)F)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)O)O,NS-1643,Preclinical,voltage-gated potassium channel activator,Q12791
CHEMBL4853439,,NS-19504,Preclinical,calcium-activated potassium channel activator,Q12791
CHEMBL4878818,,NS-8,Phase 2,potassium channel agonist,Q12791
CHEMBL569,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,procaine,Launched,HMGCR inhibitor,Q12791
CHEMBL4873852,,BMS-309403,Preclinical,fatty acid binding protein inhibitor,P15090
CHEMBL3989529,CCCCCCCC/C=C\CCCCCCCC(=O)O.C(CO)N,ethanolamine-oleate,Launched,immunostimulant,P15090
CHEMBL267476,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,linoleic-acid,Phase 3,oxidative stress inducer,P15090
CHEMBL4876275,,BMS-470539,Preclinical,melanocortin receptor agonist,Q01726
CHEMBL4297533,CCCC[C@@H](C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C.CC(=O)O,bremelanotide,Launched,melanocortin receptor agonist,Q01726
CHEMBL4866174,,BMS-536924,Preclinical,IGF-1 inhibitor,P24864
CHEMBL4861554,,BMS-587101,Phase 2,integrin antagonist,P20701
CHEMBL4848770,,lovastatin,Launched,HMGCR inhibitor,P20701
CHEMBL4861554,,BMS-587101,Phase 2,integrin antagonist,P05107
CHEMBL1201391,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C,simvastatin,Launched,HMGCR inhibitor,P05107
CHEMBL4869081,,BMS-777607,Phase 1/Phase 2,AXL kinase inhibitor|c-Met inhibitor|FLT3 inhibitor|hepatocyte growth factor receptor inhibitor|macrophage migration inhibiting factor inhibitor|tyrosine kinase inhibitor,P30530
CHEMBL3808844,CCOC1=CN(N=C1C(=O)NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F)C5=C(C=C(C=C5)F)C,LDC1267,Preclinical,protein tyrosine kinase inhibitor,P30530
CHEMBL4848151,,MGCD-265,Preclinical,VEGFR inhibitor,P30530
CHEMBL3641986,CNC1CCN(CC1)C2=NN=C(C=C2)NC3=NC=C4C5=C(C=NC=C5)N(C4=N3)[C@@H]6CCOC6,R-428,Phase 2,AXL kinase inhibitor,P30530
CHEMBL2022968,CN1CCN(CC1)CC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)N(C)C)Cl,TP-0903,Phase 1/Phase 2,AXL kinase inhibitor,P30530
CHEMBL4869081,,BMS-777607,Phase 1/Phase 2,AXL kinase inhibitor|c-Met inhibitor|FLT3 inhibitor|hepatocyte growth factor receptor inhibitor|macrophage migration inhibiting factor inhibitor|tyrosine kinase inhibitor,Q12866
CHEMBL3808844,CCOC1=CN(N=C1C(=O)NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F)C5=C(C=C(C=C5)F)C,LDC1267,Preclinical,protein tyrosine kinase inhibitor,Q12866
CHEMBL4876939,,MK-2461,Phase 1/Phase 2,FGFR inhibitor|VEGFR inhibitor,Q12866
CHEMBL4868263,,UNC2025,Preclinical,FLT3 inhibitor|MER tyrosine kinase inhibitor,Q12866
CHEMBL3092807,CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CN4CCOCC4,UNC2250,Preclinical,MER tyrosine kinase inhibitor,Q12866
CHEMBL4869081,,BMS-777607,Phase 1/Phase 2,AXL kinase inhibitor|c-Met inhibitor|FLT3 inhibitor|hepatocyte growth factor receptor inhibitor|macrophage migration inhibiting factor inhibitor|tyrosine kinase inhibitor,Q04912
CHEMBL4876939,,MK-2461,Phase 1/Phase 2,FGFR inhibitor|VEGFR inhibitor,Q04912
CHEMBL4869081,,BMS-777607,Phase 1/Phase 2,AXL kinase inhibitor|c-Met inhibitor|FLT3 inhibitor|hepatocyte growth factor receptor inhibitor|macrophage migration inhibiting factor inhibitor|tyrosine kinase inhibitor,Q06418
CHEMBL3808844,CCOC1=CN(N=C1C(=O)NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F)C5=C(C=C(C=C5)F)C,LDC1267,Preclinical,protein tyrosine kinase inhibitor,Q06418
CHEMBL4877521,,BMS-833923,Phase 2,smoothened receptor antagonist,Q99835
CHEMBL4877521,,BMS-833923,Phase 2,smoothened receptor antagonist,Q9NWM0
CHEMBL4861844,,CUR-61414,Phase 1,smoothened receptor antagonist,Q99835
CHEMBL4861844,,CUR-61414,Phase 1,smoothened receptor antagonist,Q9NWM0
CHEMBL3039305,CC(=O)OCC(=O)[C@@]12[C@@H](CC3[C@@]1(C[C@@H]([C@]4(C3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,fluocinonide,Launched,glucocorticoid receptor agonist,Q99835
CHEMBL3039305,CC(=O)OCC(=O)[C@@]12[C@@H](CC3[C@@]1(C[C@@H]([C@]4(C3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,fluocinonide,Launched,glucocorticoid receptor agonist,Q9NWM0
CHEMBL4297534,CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N.C(=C\C(=O)O)\C(=O)O,glasdegib,Launched,hedgehog pathway inhibitor,Q99835
CHEMBL4297534,CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N.C(=C\C(=O)O)\C(=O)O,glasdegib,Launched,hedgehog pathway inhibitor,Q9NWM0
CHEMBL4857465,,M-25,Preclinical,smoothened receptor antagonist,Q99835
CHEMBL4857465,,M-25,Preclinical,smoothened receptor antagonist,Q9NWM0
CHEMBL3186656,CC1=CC(=C(N=C1)C2=CC(=NC=C2Cl)N3CCN(CC3)C(=O)CCS(=O)(=O)C)C,PF-5274857,Preclinical,smoothened receptor antagonist,Q99835
CHEMBL3186656,CC1=CC(=C(N=C1)C2=CC(=NC=C2Cl)N3CCN(CC3)C(=O)CCS(=O)(=O)C)C,PF-5274857,Preclinical,smoothened receptor antagonist,Q9NWM0
CHEMBL1221984,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)OC4=CC=CC5=CC=CC=C54)NC6=CC=C(C=C6)N7CCOCC7,purmorphamine,Preclinical,smoothened receptor agonist,Q99835
CHEMBL1221984,C1CCC(CC1)N2C=NC3=C(N=C(N=C32)OC4=CC=CC5=CC=CC=C54)NC6=CC=C(C=C6)N7CCOCC7,purmorphamine,Preclinical,smoothened receptor agonist,Q9NWM0
CHEMBL2157999,,SAG,Preclinical,smoothened receptor agonist,Q99835
CHEMBL2157999,,SAG,Preclinical,smoothened receptor agonist,Q9NWM0
CHEMBL4848410,,SANT-1,Preclinical,smoothened receptor antagonist,Q99835
CHEMBL4848410,,SANT-1,Preclinical,smoothened receptor antagonist,Q9NWM0
CHEMBL4878387,,SANT-2,Preclinical,smoothened receptor antagonist,Q99835
CHEMBL4878387,,SANT-2,Preclinical,smoothened receptor antagonist,Q9NWM0
CHEMBL3137317,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F.OP(=O)(O)O.OP(=O)(O)O,sonidegib,Launched,smoothened receptor antagonist,Q99835
CHEMBL3137317,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F.OP(=O)(O)O.OP(=O)(O)O,sonidegib,Launched,smoothened receptor antagonist,Q9NWM0
CHEMBL2142592,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F,taladegib,Phase 2,smoothened receptor antagonist,Q99835
CHEMBL2142592,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F,taladegib,Phase 2,smoothened receptor antagonist,Q9NWM0
CHEMBL473417,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,vismodegib,Launched,hedgehog pathway inhibitor|smoothened receptor antagonist,Q99835
CHEMBL473417,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,vismodegib,Launched,hedgehog pathway inhibitor|smoothened receptor antagonist,Q9NWM0
CHEMBL3544943,C1CC(NC1)C2=NC3=C(C(=O)N2)OC4=C3C=C(C=C4)Cl.Cl,BMS-863233,Phase 1/Phase 2,CDC inhibitor,O00311
CHEMBL4784083,CC1=NOC(=C1NC(=O)O[C@@H](C)C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5(CC5)C(=O)O,BMS-986020,Phase 2,lysophosphatidic acid receptor antagonist,Q92633
CHEMBL604677,C1=CC(=CC(=C1)OC2=CC=C(C=C2)[N+](=O)[O-])N3C(=O)C4=C(C3=O)C=C(C=C4)C(=O)O,H2L-5765834,Preclinical,lysophosphatidic acid receptor antagonist,Q92633
CHEMBL403504,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O)NC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)C3(CC(CC(C3)(C)C(=O)NC)(C)C=O)C,KI-16425,Preclinical,lysophosphatidic acid receptor antagonist,Q92633
CHEMBL4868590,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,boceprevir,Launched,HCV inhibitor,P23946
CHEMBL270515,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O,delanzomib,Phase 1/Phase 2,proteasome inhibitor,P23946
CHEMBL4868590,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,boceprevir,Launched,HCV inhibitor,P10619
CHEMBL573043,[2H][C@](CCC)(C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5,telaprevir,Launched,HCV inhibitor,P10619
CHEMBL4868590,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,boceprevir,Launched,HCV inhibitor,Q9UBX1
CHEMBL4868590,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,boceprevir,Launched,HCV inhibitor,P07711
CHEMBL4871268,,cathepsin-inhibitor-1,Preclinical,cathepsin inhibitor,P07711
CHEMBL1886408,CCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,felbinac,Launched,cyclooxygenase inhibitor,P07711
CHEMBL3314610,CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)O)O)O,pepstatin,Preclinical,aspartic protease inhibitor,P07711
CHEMBL4303448,CC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F,VBY-825,Preclinical,cathepsin inhibitor,P07711
CHEMBL4868590,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,boceprevir,Launched,HCV inhibitor,P25774
CHEMBL3702722,CN1CCC(CC1)N2CCN(CC2)C(=O)C3=CN(C4=C(C=CC=C34)CN5C[C@H]6N([C@H](C5=O)CC7=CC=C(C=C7)O)C(=O)CN(N6C(=O)NCC8=CC=CC=C8)CC=C)C,E-64,Preclinical,calpain inhibitor|cysteine protease inhibitor,P25774
CHEMBL3351795,,LY3000328,Phase 1,cathepsin inhibitor,P25774
CHEMBL4303448,CC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F,VBY-825,Preclinical,cathepsin inhibitor,P25774
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P25786
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P25786
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P25787
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P25787
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P25788
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P25788
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P25789
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P25789
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P28066
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P28066
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P60900
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P60900
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,O14818
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,O14818
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,Q8TAA3
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,Q8TAA3
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P20618
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P20618
CHEMBL4851750,,MG-132,Preclinical,proteasome inhibitor,P20618
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P40306
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P40306
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,A5LHX3
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,A5LHX3
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P49721
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P49721
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P49720
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P49720
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P28070
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P28070
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P28074
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P28074
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P28072
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P28072
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,Q99436
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,Q99436
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P28062
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P28062
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,P28065
CHEMBL451887,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,carfilzomib,Launched,proteasome inhibitor,P28065
CHEMBL325041,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,bortezomib,Launched,NFkB pathway inhibitor|proteasome inhibitor,Q99460
